Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samminionceph1-7-xrd.eng.sfdc.net,10.210.207.51/28,10.229.19.192/27,g09-02,xrd-sam_ceph,65009
shared0-samminionceph1-8-xrd.eng.sfdc.net,10.210.207.195/28,10.229.25.96/27,q09-02,xrd-sam_ceph,65009
shared0-samminionceph1-9-xrd.eng.sfdc.net,10.210.206.19/28,10.229.20.32/27,j02-02,xrd-sam_ceph,65009
shared0-samminionceph2-1-xrd.eng.sfdc.net,10.210.206.2/28,10.229.21.224/27,n01-02,xrd-sam_ceph,65009
shared0-samminionceph2-10-xrd.eng.sfdc.net,10.210.206.210/28,10.229.24.128/27,b11-02,xrd-sam_ceph,65009
shared0-samminionceph2-11-xrd.eng.sfdc.net,10.210.212.2/28,10.229.22.96/27,n05-02,xrd-sam_ceph,65009
shared0-samminionceph2-12-xrd.eng.sfdc.net,10.210.212.98/28,10.229.23.32/27,p03-02,xrd-sam_ceph,65009
shared0-samminionceph2-13-xrd.eng.sfdc.net,10.210.206.98/28,10.229.25.224/27,r08-02,xrd-sam_ceph,65009
shared0-samminionceph2-14-xrd.eng.sfdc.net,10.210.207.178/28,10.229.25.0/27,q06-02,xrd-sam_ceph,65009
shared0-samminionceph2-15-xrd.eng.sfdc.net,10.210.206.99/28,10.229.26.0/27,r08-02,xrd-sam_ceph,65009
shared0-samminionceph2-16-xrd.eng.sfdc.net,10.210.212.99/28,10.229.23.64/27,p03-02,xrd-sam_ceph,65009
shared0-samminionceph2-17-xrd.eng.sfdc.net,10.210.212.66/28,10.229.22.160/27,n06-02,xrd-sam_ceph,65009
shared0-samminionceph2-18-xrd.eng.sfdc.net,10.210.206.211/28,10.229.24.160/27,b11-02,xrd-sam_ceph,65009
shared0-samminionceph2-19-xrd.eng.sfdc.net,10.210.212.3/28,10.229.22.128/27,n05-02,xrd-sam_ceph,65009
shared0-samminionceph2-2-xrd.eng.sfdc.net,10.210.212.130/28,10.229.17.224/27,d12-02,xrd-sam_ceph,65009
shared0-samminionceph2-20-xrd.eng.sfdc.net,10.210.212.131/28,10.229.18.0/27,d12-02,xrd-sam_ceph,65009
shared0-samminionceph2-21-xrd.eng.sfdc.net,10.210.206.50/28,10.229.21.160/27,m11-02,xrd-sam_ceph,65009
shared0-samminionceph2-22-xrd.eng.sfdc.net,10.210.212.226/28,10.229.18.96/27,e05-02,xrd-sam_ceph,65009
shared0-samminionceph2-23-xrd.eng.sfdc.net,10.210.212.178/28,10.229.25.128/27,q19-01,xrd-sam_ceph,65009
shared0-samminionceph2-24-xrd.eng.sfdc.net,10.210.207.179/28,10.229.25.32/27,q06-02,xrd-sam_ceph,65009
shared0-samminionceph2-25-xrd.eng.sfdc.net,10.210.206.66/28,10.229.20.64/27,e09-02,xrd-sam_ceph,65009
shared0-samminionceph2-26-xrd.eng.sfdc.net,10.210.206.162/28,10.229.26.160/27,s20-01,xrd-sam_ceph,65009
shared0-samminionceph2-27-xrd.eng.sfdc.net,10.210.206.130/28,10.229.26.224/27,e10-02,xrd-sam_ceph,65009
shared0-samminionceph2-28-xrd.eng.sfdc.net,10.210.206.67/28,10.229.20.96/27,e09-02,xrd-sam_ceph,65009
shared0-samminionceph2-29-xrd.eng.sfdc.net,10.210.206.163/28,10.229.26.192/27,s20-01,xrd-sam_ceph,65009
shared0-samminionceph2-3-xrd.eng.sfdc.net,10.210.206.51/28,10.229.21.192/27,m11-02,xrd-sam_ceph,65009
shared0-samminionceph2-30-xrd.eng.sfdc.net,10.210.207.66/28,10.229.22.32/27,n02-02,xrd-sam_ceph,65009
shared0-samminionceph2-4-xrd.eng.sfdc.net,10.210.206.131/28,10.229.27.0/27,e10-02,xrd-sam_ceph,65009
shared0-samminionceph2-5-xrd.eng.sfdc.net,10.210.206.3/28,10.229.22.0/27,n01-02,xrd-sam_ceph,65009
shared0-samminionceph2-6-xrd.eng.sfdc.net,10.210.212.67/28,10.229.22.192/27,n06-02,xrd-sam_ceph,65009
shared0-samminionceph2-7-xrd.eng.sfdc.net,10.210.207.67/28,10.229.22.64/27,n02-02,xrd-sam_ceph,65009
shared0-samminionceph2-8-xrd.eng.sfdc.net,10.210.207.18/28,10.229.18.192/27,f03-02,xrd-sam_ceph,65009
shared0-samminionceph2-9-xrd.eng.sfdc.net,10.210.207.19/28,10.229.18.224/27,f03-02,xrd-sam_ceph,65009
shared0-samminionceph3-1-xrd.eng.sfdc.net,10.210.206.178/28,10.229.17.96/27,d04-02,xrd-sam_ceph,65009
shared0-samminionceph3-10-xrd.eng.sfdc.net,10.210.207.226/28,10.229.19.96/27,g06-02,xrd-sam_ceph,65009
shared0-samminionceph3-11-xrd.eng.sfdc.net,10.210.212.34/28,10.229.18.128/27,e06-02,xrd-sam_ceph,65009
shared0-samminionceph3-12-xrd.eng.sfdc.net,10.210.212.194/28,10.229.19.224/27,h12-02,xrd-sam_ceph,65009
shared0-samminionceph3-13-xrd.eng.sfdc.net,10.210.207.146/28,10.229.26.96/27,g02-02,xrd-sam_ceph,65009
shared0-samminionceph3-14-xrd.eng.sfdc.net,10.210.206.242/28,10.229.17.160/27,d11-02,xrd-sam_ceph,65009
shared0-samminionceph3-15-xrd.eng.sfdc.net,10.210.212.242/28,10.229.23.160/27,p07-02,xrd-sam_ceph,65009
shared0-samminionceph3-16-xrd.eng.sfdc.net,10.210.207.34/28,10.229.16.0/27,a01-02,xrd-sam_ceph,65009
shared0-samminionceph3-17-xrd.eng.sfdc.net,10.210.207.35/28,10.229.16.32/27,a01-02,xrd-sam_ceph,65009
shared0-samminionceph3-18-xrd.eng.sfdc.net,10.210.206.82/28,10.229.23.96/27,h04-02,xrd-sam_ceph,65009
shared0-samminionceph3-19-xrd.eng.sfdc.net,10.210.207.147/28,10.229.26.128/27,g02-02,xrd-sam_ceph,65009
shared0-samminionceph3-2-xrd.eng.sfdc.net,10.210.207.162/28,10.229.24.64/27,g10-02,xrd-sam_ceph,65009
shared0-samminionceph3-20-xrd.eng.sfdc.net,10.210.206.179/28,10.229.17.128/27,d04-02,xrd-sam_ceph,65009
shared0-samminionceph3-21-xrd.eng.sfdc.net,10.210.212.35/28,10.229.18.160/27,e06-02,xrd-sam_ceph,65009
shared0-samminionceph3-22-xrd.eng.sfdc.net,10.210.206.226/28,10.229.20.224/27,l10-02,xrd-sam_ceph,65009
shared0-samminionceph3-23-xrd.eng.sfdc.net,10.210.206.227/28,10.229.21.0/27,l10-02,xrd-sam_ceph,65009
shared0-samminionceph3-24-xrd.eng.sfdc.net,10.210.207.114/28,10.229.26.32/27,r14-02,xrd-sam_ceph,65009
shared0-samminionceph3-25-xrd.eng.sfdc.net,10.210.207.115/28,10.229.26.64/27,r14-02,xrd-sam_ceph,65009
shared0-samminionceph3-26-xrd.eng.sfdc.net,10.210.206.243/28,10.229.17.192/27,d11-02,xrd-sam_ceph,65009
shared0-samminionceph3-27-xrd.eng.sfdc.net,10.210.206.146/28,10.229.25.160/27,r04-02,xrd-sam_ceph,65009
shared0-samminionceph3-28-xrd.eng.sfdc.net,10.210.206.147/28,10.229.25.192/27,r04-02,xrd-sam_ceph,65009
shared0-samminionceph3-29-xrd.eng.sfdc.net,10.210.212.146/28,10.229.19.0/27,f11-02,xrd-sam_ceph,65009
shared0-samminionceph3-3-xrd.eng.sfdc.net,10.210.212.18/28,10.229.24.0/27,p11-02,xrd-sam_ceph,65009
shared0-samminionceph3-4-xrd.eng.sfdc.net,10.210.206.83/28,10.229.23.128/27,h04-02,xrd-sam_ceph,65009
shared0-samminionceph3-5-xrd.eng.sfdc.net,10.210.212.19/28,10.229.24.32/27,p11-02,xrd-sam_ceph,65009
shared0-samminionceph3-6-xrd.eng.sfdc.net,10.210.207.227/28,10.229.19.128/27,g06-02,xrd-sam_ceph,65009
shared0-samminionceph3-7-xrd.eng.sfdc.net,10.210.207.82/28,10.229.16.64/27,b12-02,xrd-sam_ceph,65009
shared0-samminionceph3-8-xrd.eng.sfdc.net,10.210.207.83/28,10.229.16.96/27,b12-02,xrd-sam_ceph,65009
shared0-samminionceph3-9-xrd.eng.sfdc.net,10.210.207.163/28,10.229.24.96/27,g10-02,xrd-sam_ceph,65009
shared0-samminiongater1-1-xrd.eng.sfdc.net,10.210.201.154/29,10.229.2.64/27,b08-02,xrd-sam_gater,65009
shared0-samminiongater1-2-xrd.eng.sfdc.net,10.210.201.130/29,10.229.2.96/27,c09-02,xrd-sam_gater,65009
shared0-samminiongater1-3-xrd.eng.sfdc.net,10.210.201.138/29,10.229.2.0/27,a05-02,xrd-sam_gater,65009
shared0-samminiongater1-4-xrd.eng.sfdc.net,10.210.201.155/29,10.229.2.192/27,b08-02,xrd-sam_gater,65009
shared0-samminiongater1-5-xrd.eng.sfdc.net,10.210.201.156/29,10.229.2.224/27,b08-02,xrd-sam_gater,65009
shared0-samminiongater1-6-xrd.eng.sfdc.net,10.210.201.139/29,10.229.2.160/27,a05-02,xrd-sam_gater,65009
shared0-samminiongater1-7-xrd.eng.sfdc.net,10.210.201.157/29,10.229.3.0/27,b08-02,xrd-sam_gater,65009
shared0-samminiongater2-1-xrd.eng.sfdc.net,10.210.201.146/29,10.229.2.128/27,l10-02,xrd-sam_gater,65009
shared0-samminiongater2-2-xrd.eng.sfdc.net,10.210.201.162/29,10.229.2.32/27,a09-02,xrd-sam_gater,65009
shared0-samminiongater2-3-xrd.eng.sfdc.net,10.210.201.170/29,10.229.3.32/27,d03-02,xrd-sam_gater,65009
shared0-samminiongater2-4-xrd.eng.sfdc.net,10.210.201.171/29,10.229.3.64/27,d03-02,xrd-sam_gater,65009
shared0-samminiongater2-5-xrd.eng.sfdc.net,10.210.201.172/29,10.229.3.96/27,d03-02,xrd-sam_gater,65009
shared0-samminiongater2-6-xrd.eng.sfdc.net,10.210.201.173/29,10.229.3.128/27,d03-02,xrd-sam_gater,65009
shared0-samminionglobalidentity1-1-xrd.eng.sfdc.net,10.210.155.162/28,10.229.60.0/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-10-xrd.eng.sfdc.net,10.210.155.178/28,10.229.56.64/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-11-xrd.eng.sfdc.net,10.210.155.163/28,10.229.60.32/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-12-xrd.eng.sfdc.net,10.210.155.179/28,10.229.56.96/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-13-xrd.eng.sfdc.net,10.210.155.164/28,10.229.60.64/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-14-xrd.eng.sfdc.net,10.210.155.130/28,10.229.57.224/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-15-xrd.eng.sfdc.net,10.210.155.180/28,10.229.56.128/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-2-xrd.eng.sfdc.net,10.210.155.165/28,10.229.60.96/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-3-xrd.eng.sfdc.net,10.210.155.181/28,10.229.56.160/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-4-xrd.eng.sfdc.net,10.210.155.182/28,10.229.56.192/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-5-xrd.eng.sfdc.net,10.210.155.166/28,10.229.60.128/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-6-xrd.eng.sfdc.net,10.210.155.131/28,10.229.58.0/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-7-xrd.eng.sfdc.net,10.210.155.132/28,10.229.58.32/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-8-xrd.eng.sfdc.net,10.210.155.133/28,10.229.58.64/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity1-9-xrd.eng.sfdc.net,10.210.155.134/28,10.229.58.96/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-1-xrd.eng.sfdc.net,10.210.155.167/28,10.229.60.160/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-10-xrd.eng.sfdc.net,10.210.155.168/28,10.229.60.192/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-11-xrd.eng.sfdc.net,10.210.155.169/28,10.229.60.224/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-12-xrd.eng.sfdc.net,10.210.155.183/28,10.229.56.224/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-13-xrd.eng.sfdc.net,10.210.155.135/28,10.229.58.128/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-14-xrd.eng.sfdc.net,10.210.155.136/28,10.229.58.160/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-15-xrd.eng.sfdc.net,10.210.155.170/28,10.229.61.0/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-2-xrd.eng.sfdc.net,10.210.155.171/28,10.229.61.32/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-3-xrd.eng.sfdc.net,10.210.155.184/28,10.229.57.0/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-4-xrd.eng.sfdc.net,10.210.155.137/28,10.229.58.192/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-5-xrd.eng.sfdc.net,10.210.155.185/28,10.229.57.32/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-6-xrd.eng.sfdc.net,10.210.155.138/28,10.229.58.224/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-7-xrd.eng.sfdc.net,10.210.155.186/28,10.229.57.64/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-8-xrd.eng.sfdc.net,10.210.155.139/28,10.229.59.0/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity2-9-xrd.eng.sfdc.net,10.210.155.187/28,10.229.57.96/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-1-xrd.eng.sfdc.net,10.210.155.188/28,10.229.57.128/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-10-xrd.eng.sfdc.net,10.210.155.189/28,10.229.57.160/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-11-xrd.eng.sfdc.net,10.210.155.140/28,10.229.59.32/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-12-xrd.eng.sfdc.net,10.210.155.194/29,10.229.56.0/27,c05-02,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-13-xrd.eng.sfdc.net,10.210.155.172/28,10.229.61.64/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-14-xrd.eng.sfdc.net,10.210.155.173/28,10.229.61.96/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-15-xrd.eng.sfdc.net,10.210.155.195/29,10.229.56.32/27,c05-02,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-2-xrd.eng.sfdc.net,10.210.155.141/28,10.229.59.64/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-3-xrd.eng.sfdc.net,10.210.155.174/28,10.229.61.128/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-4-xrd.eng.sfdc.net,10.210.155.142/28,10.229.59.96/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-5-xrd.eng.sfdc.net,10.210.155.154/29,10.229.59.192/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-6-xrd.eng.sfdc.net,10.210.155.155/29,10.229.59.224/27,p17-03,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-7-xrd.eng.sfdc.net,10.210.155.190/28,10.229.57.192/27,d18-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-8-xrd.eng.sfdc.net,10.210.155.146/29,10.229.59.128/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionglobalidentity3-9-xrd.eng.sfdc.net,10.210.155.147/29,10.229.59.160/27,e10-01,xrd-sam_globalidentity,65009
shared0-samminionpubdnsa1-1-xrd.eng.sfdc.net,10.210.197.210/29,10.229.14.160/27,d11-02,xrd-sam_pubdnsa,65009
shared0-samminionpubdnsa2-1-xrd.eng.sfdc.net,10.210.197.218/29,10.229.14.128/27,b12-02,xrd-sam_pubdnsa,65009
shared0-samminionpubdnsa3-1-xrd.eng.sfdc.net,10.210.155.106/29,10.229.14.192/27,a06-02,xrd-sam_pubdnsa,65009
shared0-samminionreportcollector1-1-xrd.eng.sfdc.net,10.210.152.242/29,10.229.15.32/27,k11-02,xrd-sam_report_collector,65009
shared0-samminionreportcollector2-1-xrd.eng.sfdc.net,10.210.152.243/29,10.229.15.64/27,k11-02,xrd-sam_report_collector,65009
shared0-samminionreportcollector3-1-xrd.eng.sfdc.net,10.210.152.250/29,10.229.15.0/27,c02-02,xrd-sam_report_collector,65009
shared0-samminionsme1-1-xrd.eng.sfdc.net,10.210.155.66/29,10.229.49.0/27,d04-02,xrd-search_model_executor,65009
shared0-samminionsme1-2-xrd.eng.sfdc.net,10.210.155.67/29,10.229.49.32/27,d04-02,xrd-search_model_executor,65009
shared0-samminionsme1-3-xrd.eng.sfdc.net,10.210.155.68/29,10.229.49.64/27,d04-02,xrd-search_model_executor,65009
shared0-samminionsme2-1-xrd.eng.sfdc.net,10.210.155.74/29,10.229.49.96/27,e11-01,xrd-search_model_executor,65009
shared0-samminionsme2-2-xrd.eng.sfdc.net,10.210.155.75/29,10.229.49.128/27,e11-01,xrd-search_model_executor,65009
shared0-samminionwarden1-1-xrd.eng.sfdc.net,10.210.155.82/29,10.229.48.128/27,d11-02,xrd-sam_warden,65009
shared0-samminionwarden1-2-xrd.eng.sfdc.net,10.210.154.58/29,10.229.48.160/27,e13-01,xrd-sam_warden,65009
shared0-samminionwarden2-1-xrd.eng.sfdc.net,10.210.155.90/29,10.229.48.192/27,e11-01,xrd-sam_warden,65009
shared0-sammminionmgmthub1-1-xrd.eng.sfdc.net,10.210.139.114/29,10.229.14.32/27,p03-02,xrd-sam_mgmt_hub,65009
shared0-sammminionmgmthub1-2-xrd.eng.sfdc.net,10.210.139.122/29,10.229.14.96/27,g01-02,xrd-sam_mgmt_hub,65009
shared0-sammminionmgmthub2-1-xrd.eng.sfdc.net,10.210.139.106/29,10.229.14.0/27,f11-02,xrd-sam_mgmt_hub,65009
shared0-sammminionmgmthub3-1-xrd.eng.sfdc.net,10.210.139.98/29,10.229.14.64/27,p04-02,xrd-sam_mgmt_hub,65009
shared0-sampool1-1-xrd.eng.sfdc.net,10.210.203.18/28,10.229.4.128/27,b03-02,xrd-sampool,65009
shared0-sampool1-2-xrd.eng.sfdc.net,10.210.203.130/28,10.229.44.0/27,n01-02,xrd-sampool,65009
shared0-sampool1-3-xrd.eng.sfdc.net,10.210.203.131/28,10.229.44.32/27,n01-02,xrd-sampool,65009
shared0-sampool1-4-xrd.eng.sfdc.net,10.210.203.19/28,10.229.4.160/27,b03-02,xrd-sampool,65009
