Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-flowsnakeworkerprod1-51-frf.ops.sfdc.net,10.248.248.131/28,10.248.101.192/27,a05-03,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-52-frf.ops.sfdc.net,10.248.248.52/28,10.248.103.64/27,j11-02,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-53-frf.ops.sfdc.net,10.248.226.90/29,10.248.102.160/27,k05-01,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-54-frf.ops.sfdc.net,10.248.164.91/29,10.248.102.64/27,b04-03,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-55-frf.ops.sfdc.net,10.248.248.211/28,10.248.103.128/27,j16-02,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-56-frf.ops.sfdc.net,10.248.177.226/29,10.248.102.192/27,a01-01,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-6-frf.ops.sfdc.net,10.248.248.243/28,10.248.99.128/27,h10-02,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-7-frf.ops.sfdc.net,10.248.249.3/28,10.248.100.0/27,h17-02,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-8-frf.ops.sfdc.net,10.248.249.68/28,10.248.96.160/27,a06-03,frf-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-9-frf.ops.sfdc.net,10.248.249.131/28,10.248.99.192/27,h13-02,frf-flowsnake_prod,65009
