Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samminionuniversalsearchmt2-1-ph2.ops.sfdc.net,10.226.151.218/29,10.163.133.224/27,d46-01,ph2-universalsearch_svc,4203061212
shared0-searchidx1-4-ph2.ops.sfdc.net,10.226.151.212/29,10.163.133.96/27,d24-01,ph2-universalsearch_svc,4203051208
shared0-searchidx1-6-ph2.ops.sfdc.net,10.226.151.211/29,10.163.133.128/27,d24-01,ph2-universalsearch_svc,4203051208
shared0-searchidx1-7-ph2.ops.sfdc.net,10.226.151.213/29,10.163.133.160/27,d24-01,ph2-universalsearch_svc,4203051208
shared0-searchidx2-10-ph2.ops.sfdc.net,10.226.151.234/29,10.163.133.0/27,d06-01,ph2-universalsearch_svc,4203091212
shared0-searchidx2-2-ph2.ops.sfdc.net,10.226.151.236/29,10.163.133.32/27,d06-01,ph2-universalsearch_svc,4203091212
shared0-searchidx2-3-ph2.ops.sfdc.net,10.226.151.210/29,10.163.133.192/27,d24-01,ph2-universalsearch_svc,4203051208
shared0-searchidx2-8-ph2.ops.sfdc.net,10.226.151.235/29,10.163.133.64/27,d06-01,ph2-universalsearch_svc,4203091212
shared0-slbminion1-1-ph2.ops.sfdc.net,10.226.172.50/28,10.163.136.96/27,d26-01,ph2-slb,4203051212
shared0-slbminion1-10-ph2.ops.sfdc.net,10.226.172.6/28,10.163.138.32/27,f42-01,ph2-slb,4203031204
shared0-slbminion1-2-ph2.ops.sfdc.net,10.226.172.51/28,10.163.136.128/27,d26-01,ph2-slb,4203051212
shared0-slbminion1-3-ph2.ops.sfdc.net,10.226.172.52/28,10.163.136.160/27,d26-01,ph2-slb,4203051212
shared0-slbminion1-4-ph2.ops.sfdc.net,10.226.172.53/28,10.163.136.192/27,d26-01,ph2-slb,4203051212
shared0-slbminion1-5-ph2.ops.sfdc.net,10.226.172.54/28,10.163.136.224/27,d26-01,ph2-slb,4203051212
shared0-slbminion1-6-ph2.ops.sfdc.net,10.226.172.2/28,10.163.137.160/27,f42-01,ph2-slb,4203031204
shared0-slbminion1-7-ph2.ops.sfdc.net,10.226.172.3/28,10.163.137.192/27,f42-01,ph2-slb,4203031204
shared0-slbminion1-8-ph2.ops.sfdc.net,10.226.172.4/28,10.163.137.224/27,f42-01,ph2-slb,4203031204
shared0-slbminion1-9-ph2.ops.sfdc.net,10.226.172.5/28,10.163.138.0/27,f42-01,ph2-slb,4203031204
shared0-slbminion2-1-ph2.ops.sfdc.net,10.226.172.34/28,10.163.132.0/27,c44-01,ph2-slb,4203061207
shared0-slbminion2-10-ph2.ops.sfdc.net,10.226.172.22/28,10.163.137.128/27,e46-01,ph2-slb,4203031211
shared0-slbminion2-2-ph2.ops.sfdc.net,10.226.172.35/28,10.163.132.32/27,c44-01,ph2-slb,4203061207
shared0-slbminion2-3-ph2.ops.sfdc.net,10.226.172.36/28,10.163.136.0/27,c44-01,ph2-slb,4203061207
shared0-slbminion2-4-ph2.ops.sfdc.net,10.226.172.37/28,10.163.136.32/27,c44-01,ph2-slb,4203061207
shared0-slbminion2-5-ph2.ops.sfdc.net,10.226.172.38/28,10.163.136.64/27,c44-01,ph2-slb,4203061207
shared0-slbminion2-6-ph2.ops.sfdc.net,10.226.172.18/28,10.163.137.0/27,e46-01,ph2-slb,4203031211
shared0-slbminion2-7-ph2.ops.sfdc.net,10.226.172.19/28,10.163.137.32/27,e46-01,ph2-slb,4203031211
shared0-slbminion2-8-ph2.ops.sfdc.net,10.226.172.20/28,10.163.137.64/27,e46-01,ph2-slb,4203031211
shared0-slbminion2-9-ph2.ops.sfdc.net,10.226.172.21/28,10.163.137.96/27,e46-01,ph2-slb,4203031211
