Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samkubeapi2-2-fra.ops.sfdc.net,10.212.136.140/29,10.160.3.0/27,f22-01,fra-sam,4203061203
shared0-samkubeapi3-1-fra.ops.sfdc.net,10.212.136.146/29,10.160.2.128/27,f21-01,fra-sam,4203061201
shared0-samkubeapi3-2-fra.ops.sfdc.net,10.212.136.147/29,10.160.2.160/27,f21-01,fra-sam,4203061201
shared0-samminiongater1-1-fra.ops.sfdc.net,10.212.230.2/29,10.160.0.64/27,f23-01,fra-sam_gater,4203061205
shared0-samminiongater1-2-fra.ops.sfdc.net,10.212.230.3/29,10.160.0.96/27,f23-01,fra-sam_gater,4203061205
shared0-samminiongater1-3-fra.ops.sfdc.net,10.212.230.4/29,10.160.0.128/27,f23-01,fra-sam_gater,4203061205
shared0-samminiongater2-1-fra.ops.sfdc.net,10.212.230.10/29,10.160.0.0/27,f21-01,fra-sam_gater,4203061201
shared0-samminiongater2-2-fra.ops.sfdc.net,10.212.230.11/29,10.160.0.32/27,f21-01,fra-sam_gater,4203061201
shared0-samminionreportcollector1-1-fra.ops.sfdc.net,10.212.148.228/29,10.160.1.128/27,f03-01,fra-sam_report_collector,4203051205
shared0-samminionreportcollector2-1-fra.ops.sfdc.net,10.212.148.227/29,10.160.1.160/27,f03-01,fra-sam_report_collector,4203051205
shared0-samminionreportcollector3-1-fra.ops.sfdc.net,10.212.148.226/29,10.160.1.192/27,f03-01,fra-sam_report_collector,4203051205
shared0-slbminion1-1-fra.ops.sfdc.net,10.212.162.194/29,10.160.4.128/27,d25-01,fra-slb,4203031209
shared0-slbminion1-10-fra.ops.sfdc.net,10.212.162.195/29,10.160.4.160/27,d25-01,fra-slb,4203031209
shared0-slbminion1-2-fra.ops.sfdc.net,10.212.162.202/29,10.160.5.192/27,f06-01,fra-slb,4203051211
shared0-slbminion1-3-fra.ops.sfdc.net,10.212.162.210/29,10.160.5.128/27,f05-01,fra-slb,4203051209
shared0-slbminion1-4-fra.ops.sfdc.net,10.212.162.218/29,10.160.4.64/27,d24-01,fra-slb,4203031207
shared0-slbminion1-5-fra.ops.sfdc.net,10.212.162.203/29,10.160.5.224/27,f06-01,fra-slb,4203051211
shared0-slbminion1-6-fra.ops.sfdc.net,10.212.162.211/29,10.160.5.160/27,f05-01,fra-slb,4203051209
shared0-slbminion1-7-fra.ops.sfdc.net,10.212.162.219/29,10.160.4.96/27,d24-01,fra-slb,4203031207
shared0-slbminion1-8-fra.ops.sfdc.net,10.212.162.196/29,10.160.4.192/27,d25-01,fra-slb,4203031209
shared0-slbminion1-9-fra.ops.sfdc.net,10.212.162.204/29,10.160.6.0/27,f06-01,fra-slb,4203051211
shared0-slbminion2-1-fra.ops.sfdc.net,10.212.162.226/29,10.160.5.32/27,e04-01,fra-slb,4203051208
shared0-slbminion2-10-fra.ops.sfdc.net,10.212.162.227/29,10.160.5.64/27,e04-01,fra-slb,4203051208
shared0-slbminion2-2-fra.ops.sfdc.net,10.212.162.234/29,10.160.6.32/27,f09-01,fra-slb,4203051215
shared0-slbminion2-3-fra.ops.sfdc.net,10.212.162.242/29,10.160.4.0/27,c23-01,fra-slb,4203031206
shared0-slbminion2-4-fra.ops.sfdc.net,10.212.162.250/29,10.160.4.224/27,d29-01,fra-slb,4203031215
shared0-slbminion2-5-fra.ops.sfdc.net,10.212.162.235/29,10.160.6.64/27,f09-01,fra-slb,4203051215
shared0-slbminion2-6-fra.ops.sfdc.net,10.212.162.243/29,10.160.4.32/27,c23-01,fra-slb,4203031206
shared0-slbminion2-7-fra.ops.sfdc.net,10.212.162.251/29,10.160.5.0/27,d29-01,fra-slb,4203031215
shared0-slbminion2-8-fra.ops.sfdc.net,10.212.162.228/29,10.160.5.96/27,e04-01,fra-slb,4203051208
shared0-slbminion2-9-fra.ops.sfdc.net,10.212.162.236/29,10.160.6.96/27,f09-01,fra-slb,4203051215
shared1-samminioncoreapp1-1-fra.ops.sfdc.net,10.212.163.130/29,10.160.19.160/27,f22-01,fra-sp1-sam_coreapp,4203061203
shared1-samminioncoreapp1-10-fra.ops.sfdc.net,10.212.163.131/29,10.160.19.192/27,f22-01,fra-sp1-sam_coreapp,4203061203
shared1-samminioncoreapp1-11-fra.ops.sfdc.net,10.212.163.132/29,10.160.19.224/27,f22-01,fra-sp1-sam_coreapp,4203061203
shared1-samminioncoreapp1-12-fra.ops.sfdc.net,10.212.163.133/29,10.160.20.0/27,f22-01,fra-sp1-sam_coreapp,4203061203
shared1-samminioncoreapp1-13-fra.ops.sfdc.net,10.212.163.134/29,10.160.20.32/27,f22-01,fra-sp1-sam_coreapp,4203061203
shared1-samminioncoreapp1-2-fra.ops.sfdc.net,10.212.163.138/29,10.160.20.64/27,f23-01,fra-sp1-sam_coreapp,4203061205
shared1-samminioncoreapp1-3-fra.ops.sfdc.net,10.212.163.139/29,10.160.20.96/27,f23-01,fra-sp1-sam_coreapp,4203061205
shared1-samminioncoreapp1-4-fra.ops.sfdc.net,10.212.163.140/29,10.160.20.128/27,f23-01,fra-sp1-sam_coreapp,4203061205
shared1-samminioncoreapp1-5-fra.ops.sfdc.net,10.212.163.141/29,10.160.20.160/27,f23-01,fra-sp1-sam_coreapp,4203061205
shared1-samminioncoreapp1-6-fra.ops.sfdc.net,10.212.163.142/29,10.160.20.192/27,f23-01,fra-sp1-sam_coreapp,4203061205
shared1-samminioncoreapp1-7-fra.ops.sfdc.net,10.212.163.146/29,10.160.18.64/27,e22-01,fra-sp1-sam_coreapp,4203061204
shared1-samminioncoreapp1-8-fra.ops.sfdc.net,10.212.163.147/29,10.160.18.96/27,e22-01,fra-sp1-sam_coreapp,4203061204
shared1-samminioncoreapp1-9-fra.ops.sfdc.net,10.212.163.148/29,10.160.18.128/27,e22-01,fra-sp1-sam_coreapp,4203061204
shared1-samminioncoreapp2-1-fra.ops.sfdc.net,10.212.163.154/29,10.160.17.160/27,e21-01,fra-sp1-sam_coreapp,4203061202
shared1-samminioncoreapp2-10-fra.ops.sfdc.net,10.212.163.155/29,10.160.17.192/27,e21-01,fra-sp1-sam_coreapp,4203061202
shared1-samminioncoreapp2-11-fra.ops.sfdc.net,10.212.163.156/29,10.160.17.224/27,e21-01,fra-sp1-sam_coreapp,4203061202
shared1-samminioncoreapp2-12-fra.ops.sfdc.net,10.212.163.157/29,10.160.18.0/27,e21-01,fra-sp1-sam_coreapp,4203061202
shared1-samminioncoreapp2-13-fra.ops.sfdc.net,10.212.163.158/29,10.160.18.32/27,e21-01,fra-sp1-sam_coreapp,4203061202
shared1-samminioncoreapp2-2-fra.ops.sfdc.net,10.212.163.162/29,10.160.19.0/27,f21-01,fra-sp1-sam_coreapp,4203061201
shared1-samminioncoreapp2-3-fra.ops.sfdc.net,10.212.163.163/29,10.160.19.32/27,f21-01,fra-sp1-sam_coreapp,4203061201
shared1-samminioncoreapp2-4-fra.ops.sfdc.net,10.212.163.164/29,10.160.19.64/27,f21-01,fra-sp1-sam_coreapp,4203061201
shared1-samminioncoreapp2-5-fra.ops.sfdc.net,10.212.163.165/29,10.160.19.96/27,f21-01,fra-sp1-sam_coreapp,4203061201
shared1-samminioncoreapp2-6-fra.ops.sfdc.net,10.212.163.166/29,10.160.19.128/27,f21-01,fra-sp1-sam_coreapp,4203061201
shared1-samminioncoreapp2-7-fra.ops.sfdc.net,10.212.163.170/29,10.160.18.160/27,e23-01,fra-sp1-sam_coreapp,4203061206
shared1-samminioncoreapp2-8-fra.ops.sfdc.net,10.212.163.171/29,10.160.18.192/27,e23-01,fra-sp1-sam_coreapp,4203061206
shared1-samminioncoreapp2-9-fra.ops.sfdc.net,10.212.163.172/29,10.160.18.224/27,e23-01,fra-sp1-sam_coreapp,4203061206
shared1-samminioncoreapp3-1-fra.ops.sfdc.net,10.212.163.178/29,10.160.16.0/27,d26-01,fra-sp1-sam_coreapp,4203031211
shared1-samminioncoreapp3-10-fra.ops.sfdc.net,10.212.163.179/29,10.160.16.32/27,d26-01,fra-sp1-sam_coreapp,4203031211
shared1-samminioncoreapp3-11-fra.ops.sfdc.net,10.212.163.180/29,10.160.16.64/27,d26-01,fra-sp1-sam_coreapp,4203031211
shared1-samminioncoreapp3-12-fra.ops.sfdc.net,10.212.163.181/29,10.160.16.96/27,d26-01,fra-sp1-sam_coreapp,4203031211
shared1-samminioncoreapp3-13-fra.ops.sfdc.net,10.212.163.182/29,10.160.16.128/27,d26-01,fra-sp1-sam_coreapp,4203031211
shared1-samminioncoreapp3-2-fra.ops.sfdc.net,10.212.163.186/29,10.160.16.160/27,e05-01,fra-sp1-sam_coreapp,4203051210
shared1-samminioncoreapp3-3-fra.ops.sfdc.net,10.212.163.187/29,10.160.16.192/27,e05-01,fra-sp1-sam_coreapp,4203051210
shared1-samminioncoreapp3-4-fra.ops.sfdc.net,10.212.163.188/29,10.160.16.224/27,e05-01,fra-sp1-sam_coreapp,4203051210
shared1-samminioncoreapp3-5-fra.ops.sfdc.net,10.212.163.189/29,10.160.17.0/27,e05-01,fra-sp1-sam_coreapp,4203051210
shared1-samminioncoreapp3-6-fra.ops.sfdc.net,10.212.163.190/29,10.160.17.32/27,e05-01,fra-sp1-sam_coreapp,4203051210
shared1-samminioncoreapp3-7-fra.ops.sfdc.net,10.212.163.194/29,10.160.17.64/27,e06-01,fra-sp1-sam_coreapp,4203051212
shared1-samminioncoreapp3-8-fra.ops.sfdc.net,10.212.163.195/29,10.160.17.96/27,e06-01,fra-sp1-sam_coreapp,4203051212
shared1-samminioncoreapp3-9-fra.ops.sfdc.net,10.212.163.196/29,10.160.17.128/27,e06-01,fra-sp1-sam_coreapp,4203051212
shared1-samminioncoreappalpha1-1-fra.ops.sfdc.net,10.212.165.5/28,10.160.25.160/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-10-fra.ops.sfdc.net,10.212.165.6/28,10.160.25.192/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-11-fra.ops.sfdc.net,10.212.165.7/28,10.160.25.224/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-12-fra.ops.sfdc.net,10.212.165.11/28,10.160.26.0/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-13-fra.ops.sfdc.net,10.212.165.8/28,10.160.26.32/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-2-fra.ops.sfdc.net,10.212.165.12/28,10.160.26.64/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-3-fra.ops.sfdc.net,10.212.165.13/28,10.160.26.96/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-4-fra.ops.sfdc.net,10.212.165.9/28,10.160.26.128/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-5-fra.ops.sfdc.net,10.212.165.14/28,10.160.26.160/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-6-fra.ops.sfdc.net,10.212.165.2/28,10.160.26.192/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-7-fra.ops.sfdc.net,10.212.165.3/28,10.160.26.224/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-8-fra.ops.sfdc.net,10.212.165.4/28,10.160.27.0/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha1-9-fra.ops.sfdc.net,10.212.165.10/28,10.160.27.32/27,e22-01,fra-sp1-sam_coreappalpha,4203061204
shared1-samminioncoreappalpha2-1-fra.ops.sfdc.net,10.212.165.25/28,10.160.27.64/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-10-fra.ops.sfdc.net,10.212.165.26/28,10.160.27.96/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-11-fra.ops.sfdc.net,10.212.165.18/28,10.160.27.128/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-12-fra.ops.sfdc.net,10.212.165.27/28,10.160.27.160/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-13-fra.ops.sfdc.net,10.212.165.20/28,10.160.27.192/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-2-fra.ops.sfdc.net,10.212.165.21/28,10.160.27.224/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-3-fra.ops.sfdc.net,10.212.165.19/28,10.160.28.0/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-4-fra.ops.sfdc.net,10.212.165.22/28,10.160.28.32/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-5-fra.ops.sfdc.net,10.212.165.23/28,10.160.28.64/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-6-fra.ops.sfdc.net,10.212.165.24/28,10.160.28.96/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-7-fra.ops.sfdc.net,10.212.165.28/28,10.160.28.128/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-8-fra.ops.sfdc.net,10.212.165.29/28,10.160.28.160/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha2-9-fra.ops.sfdc.net,10.212.165.30/28,10.160.28.192/27,f22-01,fra-sp1-sam_coreappalpha,4203061203
shared1-samminioncoreappalpha3-1-fra.ops.sfdc.net,10.212.165.35/29,10.160.24.0/27,c23-01,fra-sp1-sam_coreappalpha,4203031206
shared1-samminioncoreappalpha3-10-fra.ops.sfdc.net,10.212.165.36/29,10.160.24.32/27,c23-01,fra-sp1-sam_coreappalpha,4203031206
shared1-samminioncoreappalpha3-11-fra.ops.sfdc.net,10.212.165.37/29,10.160.24.64/27,c23-01,fra-sp1-sam_coreappalpha,4203031206
shared1-samminioncoreappalpha3-12-fra.ops.sfdc.net,10.212.165.58/29,10.160.24.160/27,d23-01,fra-sp1-sam_coreappalpha,4203031205
shared1-samminioncoreappalpha3-13-fra.ops.sfdc.net,10.212.165.51/29,10.160.25.32/27,d24-01,fra-sp1-sam_coreappalpha,4203031207
shared1-samminioncoreappalpha3-2-fra.ops.sfdc.net,10.212.165.52/29,10.160.25.64/27,d24-01,fra-sp1-sam_coreappalpha,4203031207
shared1-samminioncoreappalpha3-3-fra.ops.sfdc.net,10.212.165.53/29,10.160.25.96/27,d24-01,fra-sp1-sam_coreappalpha,4203031207
shared1-samminioncoreappalpha3-4-fra.ops.sfdc.net,10.212.165.59/29,10.160.24.192/27,d23-01,fra-sp1-sam_coreappalpha,4203031205
shared1-samminioncoreappalpha3-5-fra.ops.sfdc.net,10.212.165.38/29,10.160.24.96/27,c23-01,fra-sp1-sam_coreappalpha,4203031206
shared1-samminioncoreappalpha3-6-fra.ops.sfdc.net,10.212.165.34/29,10.160.24.128/27,c23-01,fra-sp1-sam_coreappalpha,4203031206
shared1-samminioncoreappalpha3-7-fra.ops.sfdc.net,10.212.165.50/29,10.160.25.128/27,d24-01,fra-sp1-sam_coreappalpha,4203031207
shared1-samminioncoreappalpha3-8-fra.ops.sfdc.net,10.212.165.60/29,10.160.24.224/27,d23-01,fra-sp1-sam_coreappalpha,4203031205
shared1-samminioncoreappalpha3-9-fra.ops.sfdc.net,10.212.165.61/29,10.160.25.0/27,d23-01,fra-sp1-sam_coreappalpha,4203031205
