Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samminionceph3-6-frf.ops.sfdc.net,10.248.190.244/29,10.214.27.224/27,h17-02,frf-sam_ceph,65009
shared0-samminionceph3-7-frf.ops.sfdc.net,10.248.190.196/29,10.214.25.64/27,a03-03,frf-sam_ceph,65009
shared0-samminionceph3-8-frf.ops.sfdc.net,10.248.190.252/29,10.214.27.128/27,h10-02,frf-sam_ceph,65009
shared0-samminionceph3-9-frf.ops.sfdc.net,10.248.190.237/29,10.214.29.128/27,k13-02,frf-sam_ceph,65009
shared0-samminionchatbotrt1-1-frf.ops.sfdc.net,10.248.175.82/29,10.214.17.0/27,d17-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-10-frf.ops.sfdc.net,10.248.175.66/29,10.214.16.64/27,a21-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-2-frf.ops.sfdc.net,10.248.175.106/29,10.214.18.0/27,f04-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-3-frf.ops.sfdc.net,10.248.175.83/29,10.214.17.32/27,d17-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-4-frf.ops.sfdc.net,10.248.175.100/29,10.214.16.0/27,a17-02,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-5-frf.ops.sfdc.net,10.248.175.101/29,10.214.16.32/27,a17-02,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-6-frf.ops.sfdc.net,10.248.175.84/29,10.214.17.64/27,d17-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-7-frf.ops.sfdc.net,10.248.175.67/29,10.214.16.96/27,a21-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-8-frf.ops.sfdc.net,10.248.175.68/29,10.214.16.128/27,a21-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-9-frf.ops.sfdc.net,10.248.175.107/29,10.214.18.32/27,f04-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-1-frf.ops.sfdc.net,10.248.175.90/29,10.214.17.96/27,d19-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-10-frf.ops.sfdc.net,10.248.175.74/29,10.214.16.160/27,d15-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-2-frf.ops.sfdc.net,10.248.175.75/29,10.214.16.192/27,d15-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-3-frf.ops.sfdc.net,10.248.175.114/29,10.214.18.64/27,f05-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-4-frf.ops.sfdc.net,10.248.175.91/29,10.214.17.128/27,d19-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-5-frf.ops.sfdc.net,10.248.175.115/29,10.214.18.96/27,f05-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-6-frf.ops.sfdc.net,10.248.175.92/29,10.214.17.160/27,d19-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-7-frf.ops.sfdc.net,10.248.175.122/29,10.214.17.192/27,f03-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-8-frf.ops.sfdc.net,10.248.175.123/29,10.214.17.224/27,f03-01,frf-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-9-frf.ops.sfdc.net,10.248.175.76/29,10.214.16.224/27,d15-01,frf-sam_chatbot_kingdom,65009
shared0-samminioncrosscloudplatform1-1-frf.ops.sfdc.net,10.248.164.226/29,10.214.54.0/27,c05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-2-frf.ops.sfdc.net,10.248.164.234/29,10.214.54.160/27,d05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-3-frf.ops.sfdc.net,10.248.164.242/29,10.214.55.64/27,d07-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-4-frf.ops.sfdc.net,10.248.164.243/29,10.214.55.96/27,d07-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-5-frf.ops.sfdc.net,10.248.164.227/29,10.214.54.32/27,c05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-1-frf.ops.sfdc.net,10.248.164.235/29,10.214.54.192/27,d05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-2-frf.ops.sfdc.net,10.248.164.228/29,10.214.54.64/27,c05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-3-frf.ops.sfdc.net,10.248.164.236/29,10.214.54.224/27,d05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-4-frf.ops.sfdc.net,10.248.164.229/29,10.214.54.96/27,c05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-5-frf.ops.sfdc.net,10.248.164.244/29,10.214.55.128/27,d07-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-1-frf.ops.sfdc.net,10.248.164.237/29,10.214.55.0/27,d05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-2-frf.ops.sfdc.net,10.248.164.245/29,10.214.55.160/27,d07-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-3-frf.ops.sfdc.net,10.248.164.246/29,10.214.55.192/27,d07-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-4-frf.ops.sfdc.net,10.248.164.230/29,10.214.54.128/27,c05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-5-frf.ops.sfdc.net,10.248.164.238/29,10.214.55.32/27,d05-02,frf-sam_crosscloudplatform,65009
shared0-samminioncrosscloudsetup1-1-frf.ops.sfdc.net,10.248.164.194/29,10.214.15.0/27,c06-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup1-2-frf.ops.sfdc.net,10.248.164.202/29,10.214.15.96/27,c09-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup1-3-frf.ops.sfdc.net,10.248.164.210/29,10.214.15.192/27,d07-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup2-1-frf.ops.sfdc.net,10.248.164.195/29,10.214.15.32/27,c06-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup2-2-frf.ops.sfdc.net,10.248.164.203/29,10.214.15.128/27,c09-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup2-3-frf.ops.sfdc.net,10.248.164.211/29,10.214.15.224/27,d07-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup3-1-frf.ops.sfdc.net,10.248.164.196/29,10.214.15.64/27,c06-02,frf-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup3-2-frf.ops.sfdc.net,10.248.164.204/29,10.214.15.160/27,c09-02,frf-sam_crosscloudsetup,65009
shared0-samminioncustomerresolutionengine1-1-frf.ops.sfdc.net,10.248.165.34/29,10.214.53.128/27,d07-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-2-frf.ops.sfdc.net,10.248.165.2/29,10.214.52.0/27,c05-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-3-frf.ops.sfdc.net,10.248.165.26/29,10.214.53.32/27,d05-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-4-frf.ops.sfdc.net,10.248.165.10/29,10.214.52.96/27,c06-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-5-frf.ops.sfdc.net,10.248.165.18/29,10.214.52.192/27,c09-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-1-frf.ops.sfdc.net,10.248.165.27/29,10.214.53.64/27,d05-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-2-frf.ops.sfdc.net,10.248.165.11/29,10.214.52.128/27,c06-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-3-frf.ops.sfdc.net,10.248.165.35/29,10.214.53.160/27,d07-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-4-frf.ops.sfdc.net,10.248.165.19/29,10.214.52.224/27,c09-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-5-frf.ops.sfdc.net,10.248.165.3/29,10.214.52.32/27,c05-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-1-frf.ops.sfdc.net,10.248.165.4/29,10.214.52.64/27,c05-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-2-frf.ops.sfdc.net,10.248.165.20/29,10.214.53.0/27,c09-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-3-frf.ops.sfdc.net,10.248.165.12/29,10.214.52.160/27,c06-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-4-frf.ops.sfdc.net,10.248.165.36/29,10.214.53.192/27,d07-02,frf-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-5-frf.ops.sfdc.net,10.248.165.28/29,10.214.53.96/27,d05-02,frf-sam_customerresolutionengine,65009
shared0-samminiondatapool1-1-frf.ops.sfdc.net,10.248.164.26/29,10.214.14.64/27,l13-02,frf-sam_datapool,65009
shared0-samminiondatapool1-2-frf.ops.sfdc.net,10.248.164.19/29,10.214.14.0/27,d17-01,frf-sam_datapool,65009
shared0-samminiondatapool2-1-frf.ops.sfdc.net,10.248.164.82/29,10.214.14.32/27,d01-03,frf-sam_datapool,65009
shared0-samminiongater1-1-frf.ops.sfdc.net,10.248.171.10/29,10.214.2.96/27,d16-01,frf-sam_gater,65009
shared0-samminiongater1-2-frf.ops.sfdc.net,10.248.171.26/29,10.214.2.0/27,a17-01,frf-sam_gater,65009
shared0-samminiongater1-3-frf.ops.sfdc.net,10.248.171.2/29,10.214.2.64/27,a21-01,frf-sam_gater,65009
shared0-samminiongater1-4-frf.ops.sfdc.net,10.248.171.11/29,10.214.3.128/27,d16-01,frf-sam_gater,65009
shared0-samminiongater1-5-frf.ops.sfdc.net,10.248.171.3/29,10.214.2.160/27,a21-01,frf-sam_gater,65009
shared0-samminiongater1-6-frf.ops.sfdc.net,10.248.171.4/29,10.214.2.192/27,a21-01,frf-sam_gater,65009
shared0-samminiongater1-7-frf.ops.sfdc.net,10.248.171.5/29,10.214.2.224/27,a21-01,frf-sam_gater,65009
shared0-samminiongater2-1-frf.ops.sfdc.net,10.248.171.18/29,10.214.2.128/27,d18-01,frf-sam_gater,65009
shared0-samminiongater2-2-frf.ops.sfdc.net,10.248.171.34/29,10.214.2.32/27,a19-01,frf-sam_gater,65009
shared0-samminiongater2-3-frf.ops.sfdc.net,10.248.171.42/29,10.214.3.0/27,d04-02,frf-sam_gater,65009
shared0-samminiongater2-4-frf.ops.sfdc.net,10.248.171.43/29,10.214.3.32/27,d04-02,frf-sam_gater,65009
shared0-samminiongater2-5-frf.ops.sfdc.net,10.248.171.44/29,10.214.3.64/27,d04-02,frf-sam_gater,65009
shared0-samminiongater2-6-frf.ops.sfdc.net,10.248.171.45/29,10.214.3.96/27,d04-02,frf-sam_gater,65009
shared0-samminioniot1-1-frf.ops.sfdc.net,10.248.223.74/29,10.214.41.128/27,b07-03,frf-sam_iot,65009
shared0-samminioniot1-10-frf.ops.sfdc.net,10.248.223.98/29,10.214.42.96/27,l15-02,frf-sam_iot,65009
shared0-samminioniot1-2-frf.ops.sfdc.net,10.248.223.75/29,10.214.41.160/27,b07-03,frf-sam_iot,65009
shared0-samminioniot1-3-frf.ops.sfdc.net,10.248.223.114/29,10.214.42.64/27,h17-02,frf-sam_iot,65009
shared0-samminioniot1-4-frf.ops.sfdc.net,10.248.223.66/29,10.214.41.0/27,b06-03,frf-sam_iot,65009
shared0-samminioniot1-5-frf.ops.sfdc.net,10.248.223.67/29,10.214.41.32/27,b06-03,frf-sam_iot,65009
shared0-samminioniot1-6-frf.ops.sfdc.net,10.248.223.68/29,10.214.41.64/27,b06-03,frf-sam_iot,65009
shared0-samminioniot1-7-frf.ops.sfdc.net,10.248.223.69/29,10.214.41.96/27,b06-03,frf-sam_iot,65009
shared0-samminioniot1-8-frf.ops.sfdc.net,10.248.223.76/29,10.214.41.192/27,b07-03,frf-sam_iot,65009
shared0-samminioniot1-9-frf.ops.sfdc.net,10.248.223.77/29,10.214.41.224/27,b07-03,frf-sam_iot,65009
shared0-samminioniot2-1-frf.ops.sfdc.net,10.248.223.122/29,10.214.42.0/27,f02-01,frf-sam_iot,65009
shared0-samminioniot2-10-frf.ops.sfdc.net,10.248.223.90/29,10.214.40.0/27,a06-03,frf-sam_iot,65009
shared0-samminioniot2-2-frf.ops.sfdc.net,10.248.223.82/29,10.214.40.128/27,a07-03,frf-sam_iot,65009
shared0-samminioniot2-3-frf.ops.sfdc.net,10.248.223.91/29,10.214.40.32/27,a06-03,frf-sam_iot,65009
shared0-samminioniot2-4-frf.ops.sfdc.net,10.248.223.92/29,10.214.40.64/27,a06-03,frf-sam_iot,65009
shared0-samminioniot2-5-frf.ops.sfdc.net,10.248.223.83/29,10.214.40.160/27,a07-03,frf-sam_iot,65009
shared0-samminioniot2-6-frf.ops.sfdc.net,10.248.223.106/29,10.214.42.32/27,f05-01,frf-sam_iot,65009
shared0-samminioniot2-7-frf.ops.sfdc.net,10.248.223.93/29,10.214.40.96/27,a06-03,frf-sam_iot,65009
shared0-samminioniot2-8-frf.ops.sfdc.net,10.248.223.84/29,10.214.40.192/27,a07-03,frf-sam_iot,65009
shared0-samminioniot2-9-frf.ops.sfdc.net,10.248.223.85/29,10.214.40.224/27,a07-03,frf-sam_iot,65009
shared0-samminionmoderationeinstein1-1-frf.ops.sfdc.net,10.248.175.18/29,10.214.12.64/27,a19-01,frf-sam_moderation_einstein,65009
shared0-samminionmoderationeinstein1-2-frf.ops.sfdc.net,10.248.175.2/29,10.214.12.0/27,a17-02,frf-sam_moderation_einstein,65009
