Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
rdi-release311-2-prd.eng.sfdc.net,10.253.156.36/26,10.252.202.96/27,l07-02,prd-rdi_release,65009
sfstorezk0-dnds1-1-prd.eng.sfdc.net,10.231.173.18/28,10.251.213.32/27,w35-02,prd-sam_sfstore,65009
sfstorezk0-dnds1-2-prd.eng.sfdc.net,10.231.173.82/28,10.251.213.0/27,w03-02,prd-sam_sfstore,65009
sfstorezk0-dnds2-1-prd.eng.sfdc.net,10.231.173.98/28,10.251.212.32/27,e31-02,prd-sam_sfstore,65009
shared0-samcompute1-1-prd.eng.sfdc.net,10.253.213.2/29,10.251.160.160/27,e41-02,prd-sam,65009
shared0-samcompute1-10-prd.eng.sfdc.net,10.253.213.34/29,10.251.164.96/27,k07-02,prd-sam,65009
shared0-samcompute1-11-prd.eng.sfdc.net,10.253.213.18/29,10.251.160.0/27,a38-02,prd-sam,65009
shared0-samcompute1-12-prd.eng.sfdc.net,10.253.213.35/29,10.251.164.128/27,k07-02,prd-sam,65009
shared0-samcompute1-13-prd.eng.sfdc.net,10.253.213.3/29,10.251.160.192/27,e41-02,prd-sam,65009
shared0-samcompute1-14-prd.eng.sfdc.net,10.253.213.4/29,10.251.160.224/27,e41-02,prd-sam,65009
shared0-samcompute1-15-prd.eng.sfdc.net,10.253.213.50/29,10.251.161.224/27,f35-02,prd-sam,65009
shared0-samcompute1-2-prd.eng.sfdc.net,10.253.213.52/29,10.251.162.32/27,f35-02,prd-sam,65009
shared0-samcompute1-3-prd.eng.sfdc.net,10.253.213.53/29,10.251.162.64/27,f35-02,prd-sam,65009
shared0-samcompute1-4-prd.eng.sfdc.net,10.253.213.19/29,10.251.160.32/27,a38-02,prd-sam,65009
shared0-samcompute1-5-prd.eng.sfdc.net,10.253.213.5/29,10.251.161.0/27,e41-02,prd-sam,65009
shared0-samcompute1-6-prd.eng.sfdc.net,10.253.213.36/29,10.251.164.160/27,k07-02,prd-sam,65009
shared0-samcompute1-7-prd.eng.sfdc.net,10.253.213.37/29,10.251.164.192/27,k07-02,prd-sam,65009
shared0-samcompute1-8-prd.eng.sfdc.net,10.253.213.20/29,10.251.160.64/27,a38-02,prd-sam,65009
shared0-samcompute1-9-prd.eng.sfdc.net,10.253.213.21/29,10.251.160.96/27,a38-02,prd-sam,65009
shared0-samcompute2-1-prd.eng.sfdc.net,10.253.213.10/29,10.251.163.32/27,h21-02,prd-sam,65009
shared0-samcompute2-10-prd.eng.sfdc.net,10.253.213.42/29,10.251.161.64/27,f34-02,prd-sam,65009
shared0-samcompute2-11-prd.eng.sfdc.net,10.253.213.58/29,10.251.163.192/27,j07-02,prd-sam,65009
shared0-samcompute2-12-prd.eng.sfdc.net,10.253.213.26/29,10.251.162.128/27,h11-02,prd-sam,65009
shared0-samcompute2-13-prd.eng.sfdc.net,10.253.213.43/29,10.251.161.96/27,f34-02,prd-sam,65009
shared0-samcompute2-14-prd.eng.sfdc.net,10.253.213.11/29,10.251.163.64/27,h21-02,prd-sam,65009
shared0-samcompute2-15-prd.eng.sfdc.net,10.253.213.27/29,10.251.162.160/27,h11-02,prd-sam,65009
shared0-samcompute2-2-prd.eng.sfdc.net,10.253.213.28/29,10.251.162.192/27,h11-02,prd-sam,65009
shared0-samcompute2-3-prd.eng.sfdc.net,10.253.213.13/29,10.251.163.128/27,h21-02,prd-sam,65009
shared0-samcompute2-4-prd.eng.sfdc.net,10.253.213.59/29,10.251.163.224/27,j07-02,prd-sam,65009
shared0-samcompute2-5-prd.eng.sfdc.net,10.253.213.60/29,10.251.164.0/27,j07-02,prd-sam,65009
shared0-samcompute2-6-prd.eng.sfdc.net,10.253.213.44/29,10.251.161.128/27,f34-02,prd-sam,65009
shared0-samcompute2-7-prd.eng.sfdc.net,10.253.213.45/29,10.251.161.160/27,f34-02,prd-sam,65009
shared0-samcompute2-8-prd.eng.sfdc.net,10.253.213.29/29,10.251.162.224/27,h11-02,prd-sam,65009
shared0-samcompute2-9-prd.eng.sfdc.net,10.253.213.61/29,10.251.164.32/27,j07-02,prd-sam,65009
shared0-samkubeapi1-1-prd.eng.sfdc.net,10.253.213.6/29,10.251.161.32/27,e41-02,prd-sam,65009
shared0-samkubeapi1-2-prd.eng.sfdc.net,10.253.213.66/29,10.251.160.128/27,n09-02,prd-sam,65009
shared0-samkubeapi2-1-prd.eng.sfdc.net,10.253.213.14/29,10.251.163.160/27,h21-02,prd-sam,65009
shared0-samkubeapi2-2-prd.eng.sfdc.net,10.253.213.74/29,10.251.162.0/27,p32-02,prd-sam,65009
shared0-samkubeapi3-1-prd.eng.sfdc.net,10.253.213.46/29,10.251.161.192/27,f34-02,prd-sam,65009
shared0-samminionatlastwodir1-1-prd.eng.sfdc.net,10.240.129.146/29,10.254.238.192/27,w04-02,prd-sam_cloudatlastwo_dir,65009
shared0-samminionatlastwodir1-2-prd.eng.sfdc.net,10.240.129.138/29,10.254.238.128/27,q09-02,prd-sam_cloudatlastwo_dir,65009
shared0-samminionatlastwodir2-1-prd.eng.sfdc.net,10.240.129.130/29,10.254.238.160/27,u09-02,prd-sam_cloudatlastwo_dir,65009
shared0-samminionatlastwofe1-1-prd.eng.sfdc.net,10.240.129.74/29,10.254.238.0/27,q09-02,prd-sam_cloudatlastwo,65009
shared0-samminionatlastwofe1-2-prd.eng.sfdc.net,10.240.129.82/29,10.254.238.64/27,d11-02,prd-sam_cloudatlastwo,65009
shared0-samminionatlastwofe2-1-prd.eng.sfdc.net,10.240.129.66/29,10.254.238.32/27,u09-02,prd-sam_cloudatlastwo,65009
shared0-samminioncephrd1-5-prd.eng.sfdc.net,10.231.171.50/28,10.251.202.224/27,u31-02,prd-sam_ceph,65009
shared0-samminioncephrd2-3-prd.eng.sfdc.net,10.231.171.162/28,10.251.200.0/27,a22-02,prd-sam_ceph,65009
shared0-samminioncephrdtwo1-1-prd.eng.sfdc.net,10.231.171.116/28,10.251.201.96/27,k22-02,prd-sam_ceph,65009
shared0-samminioncephrdtwo1-2-prd.eng.sfdc.net,10.231.171.115/28,10.251.201.64/27,k22-02,prd-sam_ceph,65009
shared0-samminioncephrdtwo1-3-prd.eng.sfdc.net,10.231.171.114/28,10.251.201.32/27,k22-02,prd-sam_ceph,65009
shared0-samminionchatbot1-1-prd.eng.sfdc.net,10.231.71.82/29,10.251.176.96/27,q07-02,prd-sp2-sam_chatbot,65009
shared0-samminionchatbot1-2-prd.eng.sfdc.net,10.231.71.90/29,10.251.176.64/27,bb32-02,prd-sp2-sam_chatbot,65009
shared0-samminionchatbot2-1-prd.eng.sfdc.net,10.231.71.66/29,10.251.176.0/27,aa38-02,prd-sp2-sam_chatbot,65009
shared0-samminionchatbot2-2-prd.eng.sfdc.net,10.231.71.74/29,10.251.176.32/27,bb31-02,prd-sp2-sam_chatbot,65009
shared0-samminionchatbotrt1-1-prd.eng.sfdc.net,10.231.164.26/29,10.251.147.64/27,bb34-02,prd-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-2-prd.eng.sfdc.net,10.231.164.10/29,10.251.147.96/27,d06-02,prd-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt1-3-prd.eng.sfdc.net,10.231.164.34/29,10.251.147.160/27,u04-02,prd-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-1-prd.eng.sfdc.net,10.231.164.2/29,10.251.147.0/27,a22-02,prd-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-2-prd.eng.sfdc.net,10.231.164.18/29,10.251.147.32/27,bb32-02,prd-sam_chatbot_kingdom,65009
shared0-samminionchatbotrt2-3-prd.eng.sfdc.net,10.231.164.42/29,10.251.147.128/27,l41-02,prd-sam_chatbot_kingdom,65009
shared0-samminioncrosscloudplatform1-1-prd.eng.sfdc.net,10.231.190.162/28,10.254.224.128/27,p04-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-2-prd.eng.sfdc.net,10.231.190.98/28,10.254.225.0/27,v10-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-3-prd.eng.sfdc.net,10.231.190.2/28,10.254.224.224/27,u04-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform1-4-prd.eng.sfdc.net,10.231.190.66/28,10.254.225.64/27,u09-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-1-prd.eng.sfdc.net,10.231.190.114/28,10.254.224.96/27,n40-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-2-prd.eng.sfdc.net,10.231.190.34/28,10.254.224.64/27,n31-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-3-prd.eng.sfdc.net,10.231.190.178/28,10.254.224.192/27,s03-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform2-4-prd.eng.sfdc.net,10.231.190.50/28,10.254.225.96/27,u10-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-1-prd.eng.sfdc.net,10.231.190.82/28,10.254.224.32/27,h20-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-2-prd.eng.sfdc.net,10.231.190.18/28,10.254.224.160/27,q09-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-3-prd.eng.sfdc.net,10.231.190.146/28,10.254.224.0/27,bb38-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudplatform3-4-prd.eng.sfdc.net,10.231.190.19/28,10.254.225.32/27,q09-02,prd-sam_crosscloudplatform,65009
shared0-samminioncrosscloudsetup1-1-prd.eng.sfdc.net,10.231.191.2/28,10.251.153.192/27,u04-02,prd-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup1-2-prd.eng.sfdc.net,10.231.191.18/28,10.254.239.160/27,u10-02,prd-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup2-1-prd.eng.sfdc.net,10.231.191.34/28,10.251.153.160/27,p31-02,prd-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup2-2-prd.eng.sfdc.net,10.231.191.66/28,10.254.239.128/27,u09-02,prd-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup3-1-prd.eng.sfdc.net,10.231.191.50/28,10.251.153.128/27,bb38-02,prd-sam_crosscloudsetup,65009
shared0-samminioncrosscloudsetup3-2-prd.eng.sfdc.net,10.231.191.82/28,10.251.153.224/27,j20-02,prd-sam_crosscloudsetup,65009
shared0-samminioncustomerresolutionengine1-1-prd.eng.sfdc.net,10.231.189.50/28,10.251.146.32/27,p09-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-2-prd.eng.sfdc.net,10.231.189.82/28,10.251.146.160/27,x34-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-3-prd.eng.sfdc.net,10.231.189.98/29,10.251.146.224/27,n12-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine1-4-prd.eng.sfdc.net,10.231.189.114/29,10.251.140.32/27,d19-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-1-prd.eng.sfdc.net,10.231.189.18/28,10.251.146.128/27,v07-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-2-prd.eng.sfdc.net,10.231.189.66/28,10.251.146.64/27,p31-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-3-prd.eng.sfdc.net,10.231.189.122/29,10.251.146.192/27,e31-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine2-4-prd.eng.sfdc.net,10.231.189.130/29,10.251.140.64/27,z31-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-1-prd.eng.sfdc.net,10.231.189.34/28,10.251.146.96/27,t09-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-2-prd.eng.sfdc.net,10.231.189.2/28,10.251.146.0/27,c01-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-3-prd.eng.sfdc.net,10.231.189.106/29,10.251.140.0/27,g41-02,prd-sam_customerresolutionengine,65009
shared0-samminioncustomerresolutionengine3-4-prd.eng.sfdc.net,10.231.189.138/29,10.251.140.96/27,n09-02,prd-sam_customerresolutionengine,65009
shared0-samminiondatapool1-1-prd.eng.sfdc.net,10.240.129.11/29,10.231.195.32/27,x34-02,prd-sam_datapool,65009
shared0-samminiondatapool1-2-prd.eng.sfdc.net,10.240.129.19/29,10.231.195.0/27,c01-02,prd-sam_datapool,65009
shared0-samminiongater1-1-prd.eng.sfdc.net,10.253.207.10/29,10.251.130.96/27,j08-02,prd-sam_gater,65009
shared0-samminiongater1-2-prd.eng.sfdc.net,10.253.207.26/29,10.251.130.32/27,e35-02,prd-sam_gater,65009
shared0-samminiongater1-3-prd.eng.sfdc.net,10.253.207.18/29,10.251.130.0/27,b08-02,prd-sam_gater,65009
shared0-samminiongater1-4-prd.eng.sfdc.net,10.240.128.178/29,10.251.130.192/27,q09-02,prd-sam_gater,65009
shared0-samminiongater1-5-prd.eng.sfdc.net,10.240.128.186/29,10.251.130.160/27,bb38-02,prd-sam_gater,65009
shared0-samminiongater1-6-prd.eng.sfdc.net,10.240.128.226/29,10.251.130.224/27,s03-02,prd-sam_gater,65009
shared0-samminiongater2-1-prd.eng.sfdc.net,10.253.207.2/29,10.251.130.128/27,k08-02,prd-sam_gater,65009
shared0-samminiongater2-2-prd.eng.sfdc.net,10.253.207.34/29,10.251.130.64/27,h38-02,prd-sam_gater,65009
shared0-samminiongater2-3-prd.eng.sfdc.net,10.253.207.42/29,10.251.131.0/27,u09-02,prd-sam_gater,65009
shared0-samminiongater2-4-prd.eng.sfdc.net,10.253.207.50/29,10.251.131.32/27,u10-02,prd-sam_gater,65009
shared0-samminiongater2-5-prd.eng.sfdc.net,10.253.207.58/29,10.251.131.64/27,w04-02,prd-sam_gater,65009
shared0-samminionglobalidentity1-1-prd.eng.sfdc.net,10.231.103.58/29,10.251.216.160/27,b03-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-2-prd.eng.sfdc.net,10.231.103.18/28,10.251.218.0/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-3-prd.eng.sfdc.net,10.231.103.19/28,10.251.218.32/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-4-prd.eng.sfdc.net,10.231.103.2/28,10.251.217.64/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-5-prd.eng.sfdc.net,10.231.103.3/28,10.251.217.96/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-6-prd.eng.sfdc.net,10.231.103.42/29,10.251.216.64/27,a22-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-7-prd.eng.sfdc.net,10.231.103.43/29,10.251.216.96/27,a22-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity1-8-prd.eng.sfdc.net,10.231.102.210/29,10.251.216.0/27,a09-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-1-prd.eng.sfdc.net,10.231.103.34/29,10.251.216.192/27,d08-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-2-prd.eng.sfdc.net,10.231.103.35/29,10.251.216.224/27,d08-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-3-prd.eng.sfdc.net,10.231.103.4/28,10.251.217.128/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-4-prd.eng.sfdc.net,10.231.103.20/28,10.251.218.64/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-5-prd.eng.sfdc.net,10.231.103.44/29,10.251.216.128/27,a22-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-6-prd.eng.sfdc.net,10.231.103.5/28,10.251.217.160/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity2-7-prd.eng.sfdc.net,10.231.103.21/28,10.251.218.96/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-1-prd.eng.sfdc.net,10.231.103.50/29,10.251.216.32/27,a21-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-2-prd.eng.sfdc.net,10.231.103.6/28,10.251.217.192/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-3-prd.eng.sfdc.net,10.231.103.22/28,10.251.218.128/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-4-prd.eng.sfdc.net,10.231.103.23/28,10.251.218.160/27,d20-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-5-prd.eng.sfdc.net,10.231.103.7/28,10.251.217.224/27,d10-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-6-prd.eng.sfdc.net,10.231.103.36/29,10.251.217.0/27,d08-02,prd-sam_globalidentity,65009
shared0-samminionglobalidentity3-7-prd.eng.sfdc.net,10.231.103.37/29,10.251.217.32/27,d08-02,prd-sam_globalidentity,65009
shared0-samminiongwc1-1-prd.eng.sfdc.net,10.231.186.10/29,10.251.137.32/27,q09-02,prd-sam_gatewayconfig,65009
shared0-samminiongwc1-2-prd.eng.sfdc.net,10.231.186.18/29,10.251.137.64/27,s03-02,prd-sam_gatewayconfig,65009
shared0-samminiongwc2-1-prd.eng.sfdc.net,10.231.186.2/29,10.251.137.0/27,e06-02,prd-sam_gatewayconfig,65009
shared0-samminiongwc2-2-prd.eng.sfdc.net,10.231.186.26/29,10.251.137.96/27,v35-02,prd-sam_gatewayconfig,65009
shared0-samminioniottest1-1-prd.eng.sfdc.net,10.231.88.66/29,10.251.177.64/27,bb34-02,prd-sp2-sam_iot_test,65009
shared0-samminioniottest1-2-prd.eng.sfdc.net,10.231.88.82/29,10.251.177.0/27,aa38-02,prd-sp2-sam_iot_test,65009
shared0-samminioniottest2-1-prd.eng.sfdc.net,10.231.88.74/29,10.251.177.96/27,bb37-02,prd-sp2-sam_iot_test,65009
shared0-samminioniottest2-2-prd.eng.sfdc.net,10.231.88.90/29,10.251.177.32/27,bb31-02,prd-sp2-sam_iot_test,65009
shared0-samminionmcconsumer1-1-prd.eng.sfdc.net,10.240.128.194/29,10.254.234.64/27,w04-02,prd-sam_mc_consumer,65009
shared0-samminionmcconsumer2-1-prd.eng.sfdc.net,10.240.128.210/29,10.254.234.32/27,u10-02,prd-sam_mc_consumer,65009
shared0-samminionmcconsumer3-1-prd.eng.sfdc.net,10.240.128.218/29,10.254.234.0/27,u09-02,prd-sam_mc_consumer,65009
shared0-samminionmit1-1-prd.eng.sfdc.net,10.240.132.66/29,10.254.240.160/27,p06-02,prd-sam_mit,65009
shared0-samminionmit1-2-prd.eng.sfdc.net,10.240.132.106/29,10.254.240.128/27,n32-02,prd-sam_mit,65009
shared0-samminionmit1-3-prd.eng.sfdc.net,10.240.132.122/29,10.254.240.64/27,m31-02,prd-sam_mit,65009
shared0-samminionmit1-4-prd.eng.sfdc.net,10.240.132.123/29,10.254.240.96/27,m31-02,prd-sam_mit,65009
shared0-samminionmit2-1-prd.eng.sfdc.net,10.240.132.74/29,10.254.240.224/27,q09-02,prd-sam_mit,65009
shared0-samminionmit2-2-prd.eng.sfdc.net,10.240.132.75/29,10.254.241.0/27,q09-02,prd-sam_mit,65009
shared0-samminionmit2-3-prd.eng.sfdc.net,10.240.132.114/29,10.254.240.192/27,p31-02,prd-sam_mit,65009
shared0-samminionmit3-1-prd.eng.sfdc.net,10.240.132.82/29,10.254.241.32/27,v10-02,prd-sam_mit,65009
shared0-samminionmit3-2-prd.eng.sfdc.net,10.240.132.90/29,10.254.240.0/27,bb38-02,prd-sam_mit,65009
shared0-samminionmit3-3-prd.eng.sfdc.net,10.240.132.91/29,10.254.240.32/27,bb38-02,prd-sam_mit,65009
shared0-samminionmoderationeinstein1-1-prd.eng.sfdc.net,10.231.101.138/29,10.251.136.64/27,x34-02,prd-sam_moderation_einstein,65009
shared0-samminionmoderationeinstein1-2-prd.eng.sfdc.net,10.231.101.146/29,10.251.136.0/27,q04-02,prd-sam_moderation_einstein,65009
shared0-samminionmoderationeinstein2-1-prd.eng.sfdc.net,10.231.101.130/29,10.251.136.32/27,r10-02,prd-sam_moderation_einstein,65009
shared0-samminionreportcollector1-1-prd.eng.sfdc.net,10.253.232.10/29,10.251.132.32/27,k10-02,prd-sam_report_collector,65009
shared0-samminionreportcollector1-2-prd.eng.sfdc.net,10.253.232.50/28,10.251.132.128/27,u09-02,prd-sam_report_collector,65009
shared0-samminionreportcollector2-1-prd.eng.sfdc.net,10.253.232.2/29,10.251.132.0/27,h10-02,prd-sam_report_collector,65009
shared0-samminionreportcollector2-2-prd.eng.sfdc.net,10.253.232.66/28,10.251.132.96/27,p06-02,prd-sam_report_collector,65009
shared0-samminionreportcollector3-1-prd.eng.sfdc.net,10.253.232.18/29,10.251.132.64/27,m37-02,prd-sam_report_collector,65009
shared0-samminionreportcollector3-2-prd.eng.sfdc.net,10.253.232.34/28,10.251.132.160/27,u10-02,prd-sam_report_collector,65009
shared0-samminionsearch21-1-prd.eng.sfdc.net,10.231.160.18/29,10.254.227.32/27,b08-02,prd-sam_search,65009
shared0-samminionsearch22-1-prd.eng.sfdc.net,10.231.160.10/29,10.254.227.0/27,a09-02,prd-sam_search,65009
shared0-samminionsearch23-1-prd.eng.sfdc.net,10.231.160.2/29,10.254.227.64/27,g43-02,prd-sam_search,65009
shared0-samminionserviceprotection1-1-prd.eng.sfdc.net,10.231.103.114/29,10.254.226.160/27,m38-02,prd-sam_serviceprotection,65009
shared0-samminionserviceprotection2-1-prd.eng.sfdc.net,10.231.103.122/29,10.254.226.128/27,bb38-02,prd-sam_serviceprotection,65009
shared0-samminionsme1-1-prd.eng.sfdc.net,10.231.167.202/29,10.251.149.0/27,n02-02,prd-search_model_executor,65009
shared0-samminionsme1-2-prd.eng.sfdc.net,10.231.167.194/29,10.251.149.64/27,n11-02,prd-search_model_executor,65009
shared0-samminionsme2-1-prd.eng.sfdc.net,10.231.167.218/29,10.251.149.96/27,z31-02,prd-search_model_executor,65009
shared0-samminionsme2-2-prd.eng.sfdc.net,10.231.167.210/29,10.251.149.32/27,n09-02,prd-search_model_executor,65009
shared0-samminiontardis1-1-prd.eng.sfdc.net,10.231.188.162/29,10.254.239.0/27,bb38-02,prd-sam_tardis,65009
shared0-samminiontardis1-2-prd.eng.sfdc.net,10.231.188.178/29,10.254.239.64/27,n34-02,prd-sam_tardis,65009
shared0-samminiontardis2-1-prd.eng.sfdc.net,10.231.188.170/29,10.254.239.32/27,n32-02,prd-sam_tardis,65009
shared0-samminionuniversalsearchmt1-1-prd.eng.sfdc.net,10.240.128.2/29,10.254.228.32/27,q09-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-2-prd.eng.sfdc.net,10.240.128.10/29,10.254.228.0/27,bb38-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-3-prd.eng.sfdc.net,10.240.128.26/29,10.254.228.96/27,f43-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt1-4-prd.eng.sfdc.net,10.240.134.146/29,10.254.228.192/27,r06-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-1-prd.eng.sfdc.net,10.240.128.18/29,10.254.228.64/27,s03-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-2-prd.eng.sfdc.net,10.240.134.130/29,10.254.228.128/27,u04-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-3-prd.eng.sfdc.net,10.240.134.138/29,10.254.228.160/27,u38-02,prd-universalsearch_svc,65009
shared0-samminionuniversalsearchmt2-4-prd.eng.sfdc.net,10.240.134.131/29,10.254.228.224/27,u04-02,prd-universalsearch_svc,65009
shared0-samminionwarden1-1-prd.eng.sfdc.net,10.231.102.82/29,10.251.142.0/27,q07-02,prd-sam_warden,65009
shared0-samminionwarden1-2-prd.eng.sfdc.net,10.231.102.66/29,10.251.142.32/27,r10-02,prd-sam_warden,65009
shared0-samminionwarden2-1-prd.eng.sfdc.net,10.231.102.74/29,10.251.142.64/27,x34-02,prd-sam_warden,65009
shared0-sampool1-1-prd.eng.sfdc.net,10.231.185.2/29,10.251.210.32/27,d38-02,prd-sampool,65009
shared0-sampool2-1-prd.eng.sfdc.net,10.231.185.42/29,10.251.210.64/27,m40-02,prd-sampool,65009
shared0-sampool3-1-prd.eng.sfdc.net,10.231.185.34/29,10.251.210.96/27,n09-02,prd-sampool,65009
shared0-sampool4-1-prd.eng.sfdc.net,10.231.185.26/29,10.251.210.128/27,p32-02,prd-sampool,65009
