Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-samminiongater2-2-yhu.ops.sfdc.net,10.221.86.75/28,10.169.19.96/27,NONE,yhu-sam_gater,65009
shared0-samminiongater2-3-yhu.ops.sfdc.net,10.221.86.76/28,10.169.18.32/27,NONE,yhu-sam_gater,65009
shared0-samminiongater2-4-yhu.ops.sfdc.net,10.221.86.77/28,10.169.19.32/27,NONE,yhu-sam_gater,65009
shared0-samminiongater2-5-yhu.ops.sfdc.net,10.221.86.78/28,10.169.18.128/27,NONE,yhu-sam_gater,65009
shared0-samminionreportcollector1-1-yhu.ops.sfdc.net,10.221.83.116/28,10.169.17.224/27,NONE,yhu-sam_report_collector,65009
shared0-samminionreportcollector2-1-yhu.ops.sfdc.net,10.221.83.117/28,10.169.17.192/27,NONE,yhu-sam_report_collector,65009
shared0-samminionreportcollector3-1-yhu.ops.sfdc.net,10.221.83.118/28,10.169.17.160/27,NONE,yhu-sam_report_collector,65009
shared0-samminionsearch1-1-yhu.ops.sfdc.net,10.221.88.164/27,10.169.21.160/27,NONE,yhu-sam_search,65009
shared0-samminionsearch1-2-yhu.ops.sfdc.net,10.221.88.165/27,10.169.20.32/27,NONE,yhu-sam_search,65009
shared0-samminionsearch1-3-yhu.ops.sfdc.net,10.221.88.166/27,10.169.21.128/27,NONE,yhu-sam_search,65009
shared0-samminionsearch1-4-yhu.ops.sfdc.net,10.221.88.167/27,10.169.20.160/27,NONE,yhu-sam_search,65009
shared0-samminionsearch1-5-yhu.ops.sfdc.net,10.221.88.168/27,10.169.21.32/27,NONE,yhu-sam_search,65009
shared0-samminionsearch2-1-yhu.ops.sfdc.net,10.221.88.169/27,10.169.20.192/27,NONE,yhu-sam_search,65009
shared0-samminionsearch2-2-yhu.ops.sfdc.net,10.221.88.170/27,10.169.20.64/27,NONE,yhu-sam_search,65009
shared0-samminionsearch2-3-yhu.ops.sfdc.net,10.221.88.171/27,10.169.21.192/27,NONE,yhu-sam_search,65009
shared0-samminionsearch2-4-yhu.ops.sfdc.net,10.221.88.172/27,10.169.20.96/27,NONE,yhu-sam_search,65009
shared0-samminionsearch2-5-yhu.ops.sfdc.net,10.221.88.173/27,10.169.21.0/27,NONE,yhu-sam_search,65009
shared0-samminionsearch3-1-yhu.ops.sfdc.net,10.221.88.174/27,10.169.21.224/27,NONE,yhu-sam_search,65009
shared0-samminionsearch3-2-yhu.ops.sfdc.net,10.221.88.175/27,10.169.20.128/27,NONE,yhu-sam_search,65009
shared0-samminionsearch3-3-yhu.ops.sfdc.net,10.221.88.176/27,10.169.21.64/27,NONE,yhu-sam_search,65009
shared0-samminionsearch3-4-yhu.ops.sfdc.net,10.221.88.177/27,10.169.21.96/27,NONE,yhu-sam_search,65009
shared0-samminionsearch3-5-yhu.ops.sfdc.net,10.221.88.178/27,10.169.20.224/27,NONE,yhu-sam_search,65009
shared0-samminionsme1-1-yhu.ops.sfdc.net,10.221.81.196/28,10.169.22.32/27,NONE,yhu-search_model_executor,65009
shared0-samminionsme1-2-yhu.ops.sfdc.net,10.221.81.197/28,10.169.22.96/27,NONE,yhu-search_model_executor,65009
shared0-samminionsme2-1-yhu.ops.sfdc.net,10.221.81.198/28,10.169.22.128/27,NONE,yhu-search_model_executor,65009
shared0-samminionsme2-2-yhu.ops.sfdc.net,10.221.81.199/28,10.169.22.160/27,NONE,yhu-search_model_executor,65009
shared0-samminionsme3-1-yhu.ops.sfdc.net,10.221.81.200/28,10.169.22.64/27,NONE,yhu-search_model_executor,65009
shared0-samminionwarden1-1-yhu.ops.sfdc.net,10.221.85.36/28,10.221.87.160/27,NONE,yhu-sam_warden,65009
shared0-samminionwarden2-1-yhu.ops.sfdc.net,10.221.85.37/28,10.221.87.224/27,NONE,yhu-sam_warden,65009
shared0-samminionwarden3-1-yhu.ops.sfdc.net,10.221.85.38/28,10.221.87.192/27,NONE,yhu-sam_warden,65009
